Master.Id,Tweet,Cluster_labels
9.66268E+17,NH Will Accept Major Grant Fight Opioid Crisis boston,0
9.66269E+17,Trump Declare Opioid Crisis National Emergency,0
9.66269E+17,NH Will Accept Major Grant Fight Opioid Crisis,0
9.6627E+17,Opioid crisis unabated  Local News ,0
9.6627E+17,Promising Ivy League student    killed opioid crisis,0
9.66273E+17,US Surgeon General Declares Opioid Addiction National Crisis  Recovery Unplugged Treatment Center,2
9.66273E+17,RawStory Sorry   AliVelshi show courage colleague tvkatesnow appeared show describing opioid crisis  said crisis different happened   s  SHAMEFUL MsSnow feels way cuz lot famlies  children   ,0
9.66273E+17,Statement IASP opioid crisis,0
9.66274E+17,NH Will Accept Major Grant Fight Opioid Crisis boston,0
9.66274E+17,Opioid epidemic  CDC study finds  five days opioids  probability longterm use increased   percent   percentage risk much higher previously thought  ,0
9.66274E+17,Opioid epidemic  CDC study finds  five days opioids  probability longterm use increased   percent   percentage risk much higher previously thought  ,0
9.66274E+17,Good thing Trump way solving opioid crisis Christie Commission  Maybe actually meant resolve day old donut crisis Stop  Shop ,0
9.66274E+17,Safe injection sites prevent overdoses  help people get recovery  save lives  Americas  Opioid Crisis  continues  time change strategy  HarmReduction,0
9.66275E+17,WXXINews investigation looks critical component battle opioid crisis   number available beds treatment facilities  Hear evandawson report     ,0
9.66275E+17,WXXINews investigation looks critical component battle opioid crisis   number available beds treatment facilities  Hear evandawson report     ,0
9.66276E+17,REMEMBER  Spend Time Blaming Things Little Actually Solving Problems   Blindly Throwing  hit  Care Lands     Lose Credibility  Waste Time Accomplish Nothing,0
9.66277E+17,thrilled see young people stepping demand safer schools amazing response  goal even deadly overdose crisis ,0
9.66279E+17, s also fact many mental health problems fuel things like opioid crisis  school shootings stupid fucking citizens  country fair dream  corrupt nightmare  Except cows living blind see ,0
9.66279E+17,greta  s complicated   ve worked addictions  years never seen worse  Read  Dreamland  quinones describes multiple factors led Opioid crisis  Look sociological perspective  talk day ,0
9.6628E+17,Meet secretive family selling billions OxyContin profiting opioid crisis  VIDEO ,0
9.6628E+17,Many solutions needed drug fight   opioid crisis didn  t happen overnight  s going solved day   s going solved scores good ideas coming grassroots highest levels government  ,0
9.66281E+17,Fighting opioid crisis data  analytics waivers  coordinated approach  via gmathews ,0
9.66282E+17,many Washington using opioid crisis opportunity raise support without understanding desire affect change  opioid crisis  still advocate OpioidfreeAnesthesia,0
9.66288E+17,Nation Experiencing Opioid Crisis  D  C  One s ,0
9.66289E+17,Trump Foolishly Thinks Can Solve Opioid Crisis Zero Cash Dumb Ad Campaign,0
9.66289E+17,Important NYT piece ideas combat opioid crisis   success require partnership public health law enforcement authorities  via UpshotNYT,0
9.66289E+17,,0
9.6629E+17,ICYMI  family behind America  s opioid crisis,0
9.66291E+17,live county Opioid Crisis  lecture FUCKING AMAZING  Synder perhaps poured ,0
9.66291E+17,Good see South Carolina prioritizing  s really hurting people  saggy pants   gun violence  opioid crisis  food instability   s saggy pants   s priority ,0
9.66291E+17,jerdewees KamVTV opoid crisis millenial crisis  crisis built pharmaceutical overprescription opioid based painkillers  people easily get addicted  prescribed painkillers  resort sources  pharma problem,0
9.66292E+17,HillaryClinton ClintonFdn Trump opioid thing control  Keep mitts  see making    crisis sick  Go chapiqua hibernate please,0
9.66292E+17,Greenville County Council Tuesday voted hire attorney investigate whether opioid crisis merits lawsuit big pharma via greenvillenews,0
9.66292E+17,Big Pharma Family Brought Us Opioid Crisis,0
9.66292E+17,Novus Detox Center  Opioid Crisis Demands Drug Czar Intervention  Markets Insider,2
9.66292E+17,  Metro Canada  Toronto    Feb    Page  Opioid crisis endemic,0
9.66292E+17,BrooksChloe aflyguy TheUnSilent GOP NewDay Last year Utah Governor Herbert declared porn greatest health crisis can  t breathe   also crazy opioid death percentage  highest rate teen suicide  Oh separation church state  wonder  s coincidence ,0
9.66293E+17,Price opioid crisis Ohio construction industry measured deaths  dollars  study says  Via Dispatch ,0
9.66293E+17,White House Announces Opioid Crisis Cost U  S  Economy   Billion,0
9.66294E+17,CNN happened opioid crisis  gang violence human trafficking ,0
9.66294E+17,clearly workable strategies stem opioid crisis  Kudos hospital NJ embracing innovation brave enough find novel solutions  ER Reduces Opioid Use Half Dry Needles  Laughing Gas,0
9.66296E+17,Jordan Sather    Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis conspiracy,1
9.66296E+17,solutions Opioid Crisis Washington State,0
9.66296E+17,solution opioid crisis  robotic pill dispensers  Make  centimeters  centimeters  disperse pills ONE overdoses medication ,0
9.66296E+17,Jeff Sessions Blames Opioid Crisis Marijuana Users via YouTube  breaking news   Penicillin now blamed bacterial infections   Sessions  logic  ,0
9.66297E+17, Opioidrelated healthcare costs  lost wages burdens judicial system cost   billion annually    AlexBrillDC AEI WashDC opioidcrisis edition,0
9.66297E+17,date   million Americans fallen victim crisis way   Fascinating Facts US Opioid Crisis LVArchives,0
9.66297E+17,Economic cost opioid crisis    trillion growing faster,0
9.66297E+17,Economic cost opioid crisis    trillion growing faster,0
9.66297E+17,Economic cost opioid crisis    trillion growing faster,0
9.66297E+17,forget next Broadcast Town Hall Meeting Friday  Studer Community Institute Building Spring Garden Streets   pm  will focus opioid crisis ,0
9.66298E+17,House Republicans Take First Step Tackle Opioid Crisis,0
9.66298E+17,Trump declares opioid crisis public health emergency,0
9.66298E+17,Big Pharma Family Brought Us Opioid Crisis,0
9.66298E+17,Big Pharma Family Brought Us Opioid Crisis,0
9.66299E+17,Sacklers  family behind America  s opioid crisis,0
9.66299E+17,Opioid crisis US  medicinal cannabis solution ,0
9.66299E+17,ECDOH AORecovery MikeBloomberg fuck idiot  Go criminals easy prey shits  farse opioid crisis corrupt politicians taking financial advantage stfu ,0
9.66299E+17,Todays Good News Blog Post  ,0
9.66299E+17,Opioid crisis US  medicinal cannabis solution ,0
9.66299E+17,Price opioid crisis Ohio construction industry measured deaths  dollars  study says,0
9.663E+17,Terrorism Brings Worst US  TRUE  Opioid Crisis  School Shootings  Rise Hate symptoms endless war  new venture contains secret overcoming darkness terrorism war idea ALWAYS brings best US ,0
9.663E+17,ShaunKing TheDemocrats better things eg tackle poverty  education  opioid crisis ,0
9.663E+17,ready discuss doctors role  opioid crisis  ,0
9.663E+17,essay sullydish single best encapsulation North American opioid crisis ever read ,0
9.66301E+17,Police Chief  Governor Sociologist Spend   Billion Solve Opioid Crisis  via UpshotNYT  important look conversation  Fun fact  andrewkolodny also sat Imagine Delaware panel last year ,0
9.66303E+17,Opioid crisis US  medicinal cannabis solution ,0
9.66303E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube    TRUDOPEY stolen  n  e  w  s   PRESS HENCE      ,1
9.66304E+17,Employers tell Congress opioid crisis struggles  next steps remain unclear,0
9.66304E+17,Sackler Family  owners Purdue Pharma maker OxyContin published Daily Mail  Sacklers true evil every sense word covered addictive OxyContin unleashing catastrophic epidemic death addiction ,0
9.66304E+17,Like brianschatz  want help end opioid crisis  new guide offers proven approaches ,0
9.66305E+17,Forum Opioid Crisis March  Palmyra Community Library  waynecounty SheriffVirts opioidcrisis CRN community retweet,0
9.66305E+17,tried acupuncture  helped ,0
9.66305E+17,Amidst Opioid Crisis  Best Practices SMVF Resilience  Treatment  Recovery  SAMHSA  s SMVF TA Center,2
9.66306E+17,Opioid crisis US  medicinal cannabis solution  marijuana ,0
9.66306E+17,Newborn babies caught tentacles Ontario  s opioid addiction crisis  Toronto Star,0
9.66306E+17,Nation Experiencing Opioid Crisis  D  C  One s ,0
9.66306E+17, Vigorously reaching highrisk individuals  way impact opioid crisis now  speaks PHLPublicHealth plans CUES SIF harm reduction  Great article  Thank BrandanSaloner colleagues ,0
9.66306E+17,Opioid Crisis  NC Department Health Human Services,0
9.66306E+17,Can Legal Marijuana Solve Opioid Crisis  Medical Pot States See Decrease Painkiller Abuse,0
9.66306E+17,Opioid crisis US  medicinal cannabis solution ,0
9.66306E+17,Porn public health risk  guns opioid crisis  Seriously  administration either incompetent corrupt American history  GOP Politicians complicit ,0
9.66307E+17,JPguedas Eh oui  une autre aberration ,0
9.66307E+17,coworker leaving agency go work DEA focus  opioid crisis  took everything mention crack epidemic since s even earlier congrats ,0
9.66307E+17,NYPDCT Chief Waters  t took  years create  today present turnkey Social Media Campaign designed rally  million Americans idea finally dealing source Muslim Extremism Opioid Crisis School Shootings ,0
9.66307E+17,Sackler family made billions opioid crisis via MailOnline,0
9.66307E+17,Trumps empty worthless obfuscation Opioid epidemic     Trump creates  Commission Combating Drug Addiction  Opioid Crisis   created report  KellyAnnConway stops drug policy experts revising drug policies  folks  Resist,2
9.66308E+17,Combating Opioid Crisis via HouseCommerce repgregwalden,0
9.66308E+17,commmonsensez jemillerwbal doctors America biggest dope dealers  targeted opioid crisis   tell everybody gets prescription Percs Oxys  heroin ,0
9.66309E+17,brianklaas lot  says going take action turns memo someone  look    s will end   s done opioid crisis  exactly ,0
9.66309E+17,House Republicans will begin series legislative hearings next week first step effort pass bipartisan bills tackling opioid crisis via WSJ,0
9.66309E+17,Opioid crisis sparks innovative proposals fight epidemic  Fox News,0
9.6631E+17,Can Legal Marijuana Solve Opioid Crisis  Medical Pot States See Decrease Painkiller Abuse,0
9.6631E+17,SenCapito huntingtoncity LibnOfCongress  WVHU TomRoten Curious see intersect tax reform opioid crisis  continue beat drum  bragging  quick action taxes citizenry life death concerns ,0
9.6631E+17,realDonaldTrump tweet need solution Dreamers Gun reform assault rifles opioid crisis,0
9.6631E+17,faculty expert Dr Sarah Wakeman cited TIME article physicians need combat opioid crisis   mentalhealth primarycare health addiction,0
9.6631E+17, Datasets Inspire Winning Ideas Tackle Opioid Crisis via awscloud,0
9.6631E+17,Michael Ingmire delves slippery slope opioid crisis America ,0
9.66311E+17, cityoftoronto third safe injection site open today  opioid crisis worsening  CDNhealth canpoli opioidcrisis,0
9.66311E+17,sullydish essay opioid crisis best thing read topic ,0
9.66311E+17,Trump Fumbles Around Opioid Crisis   Die Every Day  via TheDailyBeast,0
9.66311E+17,chrisepps sascharoeber JasonHalle banning guns worked many countries  like Australia  Please educate issue speaking  Thanks  FYI  opioid crisis due abuse banning ,0
9.66312E+17,South Carolina Attorney General talks opioid crisis  human sex trafficking false emails circulating State Capital,0
9.66312E+17,Opioid overdose deaths rose  percent    men  women children   MM Americans addicted opioids  Michael Bloomberg provides thorough approach tackling national epidemic  BBGProud,0
9.66312E+17,PCUnitedWay   United Ways participating United Opioid Abuse program  working organizations like AmeriCorps  Recovery Connection fight opioid crisis Porter County ,0
9.66312E+17,Gov  BillHaslam  s plan address opioid epidemic focuses addiction prevention rehabilitation addicts  combo attack many hope will put significant dent number residents affected  Details  Tennessean TNTogether,0
9.66312E+17,third episode LPRC CrimeScience podcast will available   third episode  featuring cohosts hayescp Tom Meehan special guest Ben Dugan  CVS Health   focuses Opioid Crisis  iOS  Android ,0
9.66312E+17,OpiateTaskForce FREE Webinar may interested National Network Libraries Medicine,0
9.66312E+17,hard opioid crisis hit rural Midwest Ohio ,0
9.66312E+17,hard opioid crisis hit rural Midwest Ohio ,0
9.66312E+17,Reducing Collateral Damage Responses Opioid Crisis,0
9.66312E+17,OpiateTaskForce FREE Webinar may interested National Network Libraries Medicine,0
9.66312E+17,CityJournal Excellent insight opioid crisis ,0
9.66312E+17,Opioid crisis US  medicinal cannabis solution ,0
9.66313E+17,HealthNews Update   Feb MMS Hit piece  Flu Shots  Vax Propaganda  Opioid Crisis via DestroyIllusion Vaccines Health WednesdayWisdom GreatAwakening BigPharma DestroyingTheIllusion,0
9.66313E+17,GeraldoRivera Hey GeraldoRivera go doctors big Pharma willingly created opioid crisis kills way kids guns ,0
9.66313E+17,Another SC county sues drug companies opioid crisis  follow,2
9.66313E+17,BigPharma Family Brought Us OpioidCrisis  will bring justice billionaires profited royally addiction ,0
9.66313E+17,Another SC county sues drug companies opioid crisis  follow thestate,2
9.66313E+17,Join us  TOMORROW  Litigating Opioid Crisis  Tribal Sovereignty American Pharmaceuticals  Feb   Noon  YLS Room ,0
9.66314E+17,opioid crisis costing Midwests construction industry billions dollars  workers field atrisk injuries subsequent opioid abuse ,0
9.66315E+17,Opioid Crisis Hits Flat Note Another Celebrity Death Caused Overdose opioid WednesdayWisdom TomPetty,0
9.66315E+17,opioid crisis  Russia  disaster Iraq  Russia  Two failed political dynasties clinging power thanks big donors  Russia  Racism violence  Russia  Inequalities  Russia  Life much easier never look mirror ,0
9.66315E+17,Join us  TOMORROW  Litigating Opioid Crisis  Tribal Sovereignty American Pharmaceuticals  Feb   Noon  YLS Room ,0
9.66316E+17,state TN breaking silos attacking opioid crisis unified team  us OpioidCrisis OpioidEpidemic Opioid ChronicPain PainManagement OpioidCrisisPrevention ProveIt ,0
9.66316E+17,realDonaldTrump lot quiet support  Donald  elected  promised things delivering  ending opioid crisis  bringing back coal jobs manufacturing jobs  better healthcare everyone  people notice stuff eventually ,0
9.66316E+17, billion spent annually vitamins vs  billion spent prescription drugs   deaths vitamin overdose EVER reported children age  vs   annual deaths rx overdose including opioid crisis,0
9.66317E+17,BrendaAllisonO EdKrassen HillaryClinton ClintonFdn opioid crisis HillaryClinton faces keeping BillClinton away da crack ho  s ,0
9.66317E+17,Opioid crisis  Leading national groups call Congress   million fight HIV  hepatitisC,0
9.66317E+17,Opioid Crisis Hits Flat Note Another Celebrity Death Caused Overdose OpioidEpidemic opioidcrisis TomPetty,0
9.66317E+17, news  OscarNominated Heroin  e  Director Documenting National Opioid Crisis,0
9.66317E+17,know around   drug arrests possession  believe time spent arresting people possession couldve used finding drug dealers  WarOnDrugs DRUGS,2
9.66318E+17,RT MintPressNews  drug pushers caused hundreds thousands deaths  enough fatalities decrease overall U  S  life expectancy birth last two years running  Yet police SWAT teams pounded doors hunting drug ,2
9.66318E+17,opioid crisis  illegal immigration  gender identity  RoseanneOnABC returns  years rippedfromtheheadlines depiction workingclass familys fears foibles,0
9.66319E+17,liked YouTube video   Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis,1
9.66319E+17,Parkland marching Big Pharma poisoning populace  Wonder kids know people died one year opioid crisis died Vietnam  mind altering drugs given shooters ,0
9.66319E+17,Reading beckershr Addressing national crisis   things know presidential opioid commissions recommendations,0
9.6632E+17, Datasets Inspire Winning Ideas Tackle Opioid Crisis  Amazon Web Services News Feed,0
9.6632E+17,ToBeefAir michaelarria Come see scenic low wages horrible opioid crisis ,0
9.6632E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube,1
9.6632E+17,OpioidCrisis think spend much resources way ,0
9.6632E+17,Check NIHSEPA  funded PBS NewsHour segment fentanyl  synthetic opioid contributing overdoses  opioidcrisis,0
9.6632E+17,ACEP Leadership  Advocacy  takes two complex issues  opioid crisis  End Life Care   honored chosen present MIDEO EOL solution  DrRobertGlatter Oktodie ThaddeusPope EmergencyDocs hhask KathyDahlkemper BenFrankBrian,0
9.66321E+17,Hartford Health met eprescribing deadline battle opioid crisis via HealthITNews,0
9.66321E+17,Donnelly Pushes Action Address Opioid Crisis,0
9.66321E+17,Stand Mississippi  town hall meeting address growing opioid crisis will held Attala County Coliseum April  ,0
9.66322E+17,RabNelzan LupusLostDoctor davide itstheflavoring artoaky MxyzptlkTrolls passantino ilegal get anyway  heroin illegal long  midst opioid crisis  laws merely restrict law abiding owners,0
9.66322E+17,Trump Declare Opioid Crisis National Emergency,0
9.66323E+17,Public health second prominent MayorsChallenge issue  drug abuse opioid crisis particular  major theme  townofcary  CityofIthaca   huntingtoncity fighting crisis new fronts ,2
9.66323E+17,week ago  White House released request fy  budget  still congressional justification HHS  done fy     billion  years opioid crisis   Story coming  issue ,0
9.66323E+17,liked YouTube video   Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis,1
9.66323E+17,Last Call  Opioid Crisis Makes Addiction Restaurants Even Deadly,0
9.66323E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis,1
9.66323E+17,Mompreneurof  s pretty sad liberals concerned gun control opioid crisis killing  times people every year   people die opioid EVERYDAY ,0
9.66323E+17,Police Chief  Governor Sociologist Spend   Billion Solve OpioidCrisis via UpshotNYT,0
9.66323E+17,RT TownofCary  RT BloombergCities  Public health second prominent MayorsChallenge issue  drug abuse opioid crisis particular  major theme  townofcary  CityofIthaca    huntingtoncity fighting crisis new fronts ,2
9.66323E+17,CPRReadyPHL  quickacting good samaritan performed CPR Philadelphia police officers administered Narcan  saving life overdose victim North Philly sidewalk  PHLOpioids ibxinsiders,0
9.66323E+17, Counties    Million Opioid Crisis  New England Public Radio,0
9.66324E+17,Read article week saying US already collapsed  Proof  rate homeless  opioid crisis  mass shootings  left Puerto Rico ruins  Hard argue ,0
9.66324E+17,Cindy Sad Trump thinks little opioid crisis put  yr old charge lied degree  Maybe Republicans need look con man leads party ,0
9.66324E+17,Opioid crisis strains foster system kids pried homes  WANE,0
9.66324E+17,maurasullivan SenatorHassan NIH obviously Governor  whole opioid crisis started watch nhpolitics,0
9.66324E+17,know Ohio businesses impacted opioid epidemic hearing  Coming soon FREE Employer Opioid Toolkit Ohio companies  allforohio,0
9.66325E+17, West Virginia women deal hope community gripped opioid crisis,0
9.66325E+17,Mompreneurof r saying  s  years old  s capable knowing  s going opioid crisis  people younger fighting right bash president yet person according shouldn  t put position ,0
9.66326E+17,City hotline records paint picture hardhit opioid crisis areas  Boston Herald,0
9.66326E+17,news,0
9.66326E+17, scale  darkness phenomenon sign civilization acute crisis knew  nation overwhelmed warpspeed  postindustrial world  indifferent life  death  enraptured withdrawal  nothingness  ,0
9.66326E+17,Opioid abuse crisis takes heavy toll U  S  veterans,0
9.66326E+17,Congressional candidates discuss opioid crisis town hall  News MMJ CBD ,0
9.66326E+17,Stop Ignoring Opioid Crisis Alexandra Nicholas  Goose Gallows Contributor young trump MAGA p,0
9.66327E+17,Opioids just affecting U  S   people also addicted across world ,0
9.66327E+17,Live  cmoraff  anointedmin Mary Beth Appel House Grace Catholic Worker describe conditions communities affected opioid crisis hear residents  thoughts idea safe injection sites ,0
9.66327E+17,Acupuncture increasingly embraced patients doctors  sometimes alternative powerful painkillers behind nations opioid crisis ,0
9.66327E+17,Dr  Olives part Opioid Crisis Panel talk MNprepared,0
9.66327E+17,Current Opioid Crisis Class Issue ,0
9.66327E+17,UMD CNSmd students shine light growing opioid crisis state Maryland UMDtransforms,0
9.66327E+17,Novus Detox Center  Opioid Crisis Demands Drug Czar Intervention,2
9.66327E+17,frankthelawyer love live Bayfield  course  stopped trying arrest opioid crisis  problem,0
9.66327E+17,Dear Future  coincidence Donald Trump became president opioid crisis ,0
9.66328E+17,Ohio construction workers deeply affected opioid crisis   died overdoses   study finds,0
9.66328E+17,Facebook AG Hold Conference OpIoid Crisis,0
9.66328E+17,Read recommendations increase nursing role harmreduction services Ontario ahead next budget  granodavid Mikevilleneuve Queens Park today CNAQueensPark,0
9.66328E+17,Stuck opioid crisis  officials turn acupuncture via statnews,0
9.66328E+17,someone faces addiction  affects every member family  addiction lifelong struggle  ,0
9.66329E+17,liked YouTube video   Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis,1
9.6633E+17,MintPressNews Heavily biased  harmful article  Opioid medications far good harm  Tens millions chronic pain rely allow function life bearable  overdose crisis due illicit drugs China  big pharma  ,0
9.6633E+17,opioid crisis inflicts cruelty millions American families every day  Philadelphia families endure share ,0
9.6633E+17,dig data  learn even understand scope opioid crisis  opioidcrisis analytics,0
9.66331E+17,monitorsur THR LookingForNews    Hollywood Reporter opioid crisis  illegal immigration  gender identity  RoseanneOnABC returns  years rippedfromtheheadlines depiction workingclass familys fears foibles ,0
9.66331E+17,role journalists play ending opioid epidemic  Join reporters tdemio danhornnews PENAmerican  panel  Covering Crisis  Conversation Writers Behind  Seven Days Heroin    THC featured source   Register ,0
9.66331E+17, m saying mutual friends complaining gun control taking lives never said thing opioid crisis affects us directly ,0
9.66331E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube,1
9.66332E+17,Price opioid crisis Ohio construction industry measured deaths  dollars  study says,0
9.66332E+17,Randall  students protestin  generation born part Columbine  known nothing constant war  glorification military  police brutality  killings  mass shootings  worsening inequality  poverty  economic insecurity  opioid epidemic  mortal crisis American capitalism,0
9.66332E+17,Managed care pharmacy strategies address crisis  E  C Readies TwoTrack Push Combat Opioid Crisis via HouseCommerce,0
9.66333E+17, Counties    Million Opioid Crisis  New England Public Radio,0
9.66333E+17,Big Pharma Family Brought Us Opioid Crisis via PopResistance,0
9.66333E+17,Hartford Health met eprescribing deadline battle opioid crisis HealthITNews,0
9.66334E+17,Hartford Health met eprescribing deadline battle opioid crisis HealthIT,0
9.66334E+17,Opioid abuse crisis takes heavy toll U  S  veterans,0
9.66334E+17,Tips end opioid crisis urged National Center Addiction,2
9.66334E+17,Great essay Andrew Sullivan New York Magazine opioid crisis  Historical epic  good read uninformed  ,0
9.66334E+17, Counties    Million Opioid Crisis  News  OPB,0
9.66334E+17,Inside Massive Economic Impact Opioid Crisis,0
9.66334E+17,stevemellon StephStrasburg visiting PointParkU discuss coverage opioid crisis photojournalism program  PGVisuals,0
9.66335E+17,MiLW Daily Alert  WMUCooley hosts conference opioid crisis,0
9.66335E+17,Take time read essay  eloquent thought provoking summary North American opioid crisis ,0
9.66335E+17,  MMS Hit piece  Flu Shots  Vax Propaganda  Opioid Crisis,0
9.66335E+17,Q   US Opioid Crisis Affecting Children   mOppenheimTV,0
9.66335E+17,realDonaldTrump  opioid crisis  According National Institute Drug Abuse K people died last year opioid overdose   s Vietnam war  records anyone history world Dying Marijuana overdose  Yet Sessions talks,2
9.66335E+17,Douglas Todd  B  C  health officials waking gender factor opioid crisis ,0
9.66335E+17, experts asked hypothetically solve opioidcrisis   billion    said invest treatment options  access medicationassisted treatment like buprenorphine methadone leading list  via jshkatz,0
9.66336E+17,NYC sees progress effort curb opioid crisis opioids,0
9.66336E+17,workerscomp opioid,0
9.66336E+17,economic toll opioid crisis estimated topped   trillion    new report says ,0
9.66336E+17,Opioid crisis  kill  Americans,0
9.66336E+17,mustread American opioid crisis   see epidemic simply pharmaceutical chemically addictive problem miss something  despair currently makes many want fly away  ,0
9.66337E+17,Opioid Crisis  News  Videos  Articles,0
9.66337E+17,House Republicans will begin series legislative hearings next week first step effort pass bipartisan bills tackling opioid crisis via WSJ,0
9.66337E+17,HHS Region VI Summit UT Southwestern Targets Strategies Combat Opioid Crisis,0
9.66338E+17,Opioid Crisis  National Institutes Health  NIH ,0
9.66339E+17,link medical marijuana laws  fewer opioid deaths declined time  occurred states tightened regulations medical dispensaries opioid crisis shifted prescription drugs heroin fentanyl ,0
9.6634E+17,loved one battling opioid use disorder  call Maryland Crisis Hotline   support treatment options visit HoCoHealth online lessjudgement morecompassion beforeitstoolate,0
9.6634E+17,honor blackhistorymonth recognize makinghistory right now fight racism  Thank KassandraFred DrugPolicyOrg working build reparative justice framework positions people color leaders ,0
9.6634E+17, ll leading way colleagues HouseCommerce find solutions opioid epidemic devastating many communities Ohio   m hopeful legislation  INFOAct  will included discussions ,0
9.66341E+17, government almost everybody screaming must stop doctors prescribing opioids   Good question   shareourpain cpp blame doctors opioid crisis via delawareonline,0
9.66341E+17,UA will hold info session  p  m  Mar   opioid heroin crisis community  make  please consider attending another session one following locations  Parkwood HS  Feb   Forest Hills HS  Apr   Porter Ridge HS  May ,0
9.66342E+17,Hartford Health met eprescribing deadline battle opioid crisis,0
9.66342E+17,Home visiting services can make real lasting difference widespread opioid crisis  Thank everyone worked hard reauthorization MIECHV  victory kids  MIECHV homevisitingworks,0
9.66342E+17,Camden County files lawsuit fight back opioid crisis BREAKING,0
9.66343E+17,NYC sees progress effort curb opioid crisis opioids,0
9.66343E+17,NH Will Accept Major Grant Fight Opioid Crisis,0
9.66343E+17,PADD welcomes state senator  discusses opioid crisis  TN Together program,0
9.66343E+17,CAS strongly believe fight OPIOID crisis effective parents like Ms  Hanson  thoughts  HealthCanadaca GPTaylorMRD,0
9.66343E+17,Attend Data Analytics Opioid Crisis Summit hosted PerformanceInst February th listen Tara Tucker  FCESEMS  present  Using Data Analytics allocate resources get treatment need  ,0
9.66343E+17,Data support opioid crisis  Please lend voice  onevoice ,0
9.66344E+17,New Mexico deploys best practices avoid worst outcomes opioid crisis,0
9.66344E+17,Opioid crisis  kill  Americans,0
9.66344E+17,Secretive Family Making Billions Opioid Crisis via Esquire,0
9.66344E+17,New St  Elizabeth Physicians Journey Recovery Center offers hope opioid crisis  WCPO Cincinnati  OH,2
9.66344E+17,resistpeace drugs opioid crisis  ,0
9.66344E+17,charliemirsky cameronkasky look money coming NRA  hard deny influence peddling Ditto Big Pharma opioid crisis Politicians caught doloop lobbyists  creating impression moral authority  mostly retaining power,0
9.66344E+17,Common themes emerged throughout community listening sessions SW Ohio included   crisis affects us  need opioid education  need bold solutions  need coordinated care  Medical professionals need part solution,0
9.66344E+17,talk Elaine McMillion Sheldon  Oscarnominated director Netflix short documentary  Heroin  e    follows consequences natl opioid epidemic  focuses  women saving lives  making difference W  Virginia ,0
9.66344E+17,Opioid Crisis  Mass Incarceration Crisis via prisonpath,0
9.66344E+17,Excellent post BenedettaT run time series forecast alteryx,0
9.66344E+17,military Veterans Affairs medical system offering acupuncture pain several years  ,0
9.66344E+17,adviseagainstit keatsy FromNikki DondeGroovily charleyck RepWillBailey veritas Unfortunately  due housing bubble  forced sell home Camelot move wilds Ohio  opioid crisis  many desperate addicts searching ways finance next fix  including  can believe  burglary  home invasion ,0
9.66345E+17,NBCNightlyNews Ah  yes  Remember lazy hazy days high school  Life easy  active shooter drills survived opioid crisis  Good times ,0
9.66346E+17,RT WestMonroe  Telehealth looks benefit recent healthcare legislation  developments digitalhealth businessinsider lauriebeaver  ,0
9.66346E+17,Thank  RepPeteKing  DavidCicilline  RepRubenGallego  RepRoKhanna taking substantial steps end Opioid Crisis cosponsoring Opioids Stop Pain Initiative  JeffFortenberry RepDonBacon RepAdrianSmith HR   Lets stop crisis ,0
9.66346E+17,Im looking anyone opioid heroin addict know someone addict willing interviewed story regarding opioid crisis  BCC students  DM interested BrookdaleNews,0
9.66346E+17,US Surgeon General Declares Opioid Addiction National Crisis  Recovery Unplugged Treatment Center,2
9.66346E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube,1
9.66346E+17,hope treatment opioiduse disorder  important piece FSSAIndiana Secretary confectionsmd  KnowTheOFacts,0
9.66347E+17,Nan Goldin   SURVIVED OPIOID CRISIS  narrowly escaped  went darkness ran full speed World     got treatment became absorbed reports addicts dropping dead drug  OxyContin  ,2
9.66347E+17,Trump Foolishly Thinks Can Solve Opioid Crisis Zero Cash Dumb Ad Campaign,0
9.66347E+17,Americas  opioid overdose epidemic  may accurately defined kind  multiple drug poisoning  crisis ,2
9.66348E+17, MIssouri Opioid Crisis,0
9.66348E+17,Stuck opioid crisis  officials turn acupuncture ,0
9.66348E+17,lcmoser DebraMessing Yeah many  resurrected  cemetery roles allowed vote w  o documents  Dems will find representatives care  blacks fewer jobs  murder rates cities highest  opioid crisis  source problem   FoxNews,0
9.66348E+17,Hearing Opioid Crisis  Removing Barriers Prevent Treat Opioid Abuse Dependence Medicare  Ways Means,0
9.66349E+17,look hospital US trying stem opioid crisis  hansilowang NPR,0
9.66349E+17, Personal Opioid Crisis   Read ,0
9.66349E+17,vickycornell Ativan problematic  educate  can make difference happened husband  Benzos worse Opioid Crisis   Magiccricket,0
9.6635E+17,Camden County sues drug makers recoup millions spent fighting opioid crisis,2
9.6635E+17,greta solve  STOP PRETENDING OPIOID CRISIS     Every stat used say OpioidEpidemic says definitely OpioidEpidemic  Even stats big numbers  Sometimes read  analyze stats ,0
